HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N10.HOG0001649	OG0001078	n8			Utg323262_123	Utg857076_4								
N10.HOG0001650	OG0001079	n3			Utg323262_121	Utg857076_6								
N10.HOG0001651	OG0001079	n6			Utg323180_409									
N10.HOG0001652	OG0001080	n1			Utg323180_162	Utg857152_222								
N10.HOG0001653	OG0001081	n0			Utg323266_115									
N10.HOG0001654	OG0001082	n8			Utg323180_204	Utg863716_40								
N10.HOG0001655	OG0001082	n9			Utg323632_375									
N10.HOG0001656	OG0001083	n0			Utg323266_20	Utg865370_14								
N10.HOG0001657	OG0001084	n0			Utg323266_18	Utg865370_12								
N10.HOG0001658	OG0001085	n1				Utg859098_389								
N10.HOG0001659	OG0001085	n4			Utg323140_42	Utg864866_113								
N10.HOG0001660	OG0001086	n0			Utg323140_41	Utg864866_114								
N10.HOG0001661	OG0001088	n0			Utg323300_97	Utg857300_53								
N10.HOG0001662	OG0001089	n5				Utg860006_113								
N10.HOG0001663	OG0001091	n6			Utg323262_84	Utg857076_49								
N10.HOG0001664	OG0001091	n7			Utg323300_135	Utg857300_21								
N10.HOG0001665	OG0001092	n0			Utg323300_189									
N10.HOG0001666	OG0001093	n0			Utg323316_348	Utg857046_261								
N10.HOG0001667	OG0001094	n5			Utg323316_100									
N10.HOG0001668	OG0001094	n6			Utg323266_73	Utg857994_67								
N10.HOG0001669	OG0001095	n0			Utg323448_104	Utg858494_86								
N10.HOG0001670	OG0001096	n0			Utg323448_116	Utg858494_56								
N10.HOG0001671	OG0001097	n2			Utg323300_239									
N10.HOG0001672	OG0001098	n0			Utg323180_597	Utg859098_10								
N10.HOG0001673	OG0001099	n4			Utg323990_180	Utg860006_17								
N10.HOG0001674	OG0001100	n0			Utg323074_143	Utg857994_163								
N10.HOG0001675	OG0001101	n0			Utg323392_147	Utg859388_71								
N10.HOG0001676	OG0001102	n0			Utg323152_482	Utg859982_77								
N10.HOG0001677	OG0001104	n0			Utg323152_221	Utg859098_190								
N10.HOG0001678	OG0001105	n0			Utg323152_162	Utg859098_253								
N10.HOG0001679	OG0001106	n0			Utg323152_161	Utg859098_254								
N10.HOG0001680	OG0001107	n3			Utg323152_83	Utg859098_317								
N10.HOG0001681	OG0001108	n0			Utg323152_74	Utg859098_326								
N10.HOG0001682	OG0001109	n0			Utg323152_73	Utg859098_327								
N10.HOG0001683	OG0001110	n0			Utg323152_70	Utg859098_330								
N10.HOG0001684	OG0001111	n0			Utg323152_46	Utg859098_353								
N10.HOG0001685	OG0001112	n5				Utg857046_155								
N10.HOG0001686	OG0001112	n6				Utg857046_233								
N10.HOG0001687	OG0001112	n7			Utg323152_291	Utg859098_125								
N10.HOG0001688	OG0001113	n0			Utg323632_127	Utg858432_78								
N10.HOG0001689	OG0001114	n0			Utg323152_320, Utg323152_319	Utg859098_97								
N10.HOG0001690	OG0001115	n0			Utg323392_20	Utg858498_5								
N10.HOG0001691	OG0001116	n0			Utg323152_551	Utg859982_18								
N10.HOG0001692	OG0001117	n1			Utg323152_555	Utg859982_15								
N10.HOG0001693	OG0001118	n0			Utg323632_363	Utg857992_11								
N10.HOG0001694	OG0001119	n4			Utg323632_225	Utg858432_116								
N10.HOG0001695	OG0001120	n0			Utg323632_40	Utg862138_29								
N10.HOG0001696	OG0001121	n0			Utg323632_368	Utg861448_2								
N10.HOG0001697	OG0001122	n0			Utg323300_158, Utg323300_51	Utg857046_148								
N10.HOG0001698	OG0001123	n1			Utg323316_215	Utg857046_119								
N10.HOG0001699	OG0001123	n8			Utg323632_261	Utg858432_149								
N10.HOG0001700	OG0001123	n9			Utg323316_220	Utg857046_125								
N10.HOG0001701	OG0001124	n0			Utg323152_163	Utg859098_252								
N10.HOG0001702	OG0001125	n1			Utg323180_240	Utg863716_62								
N10.HOG0001703	OG0001126	n0			Utg323180_426	Utg860814_1								
N10.HOG0001704	OG0001127	n0			Utg323074_24	Utg857994_16, Utg857682_169								
N10.HOG0001705	OG0001128	n3			Utg323074_95									
N10.HOG0001706	OG0001129	n0			Utg323152_464, Utg323990_8, Utg323990_9, Utg323074_202	Utg863716_131								
N10.HOG0001707	OG0001130	n4			Utg323180_461									
N10.HOG0001708	OG0001131	n6			Utg323266_63									
N10.HOG0001709	OG0001132	n0			Utg323300_25	Utg858494_7								
N10.HOG0001710	OG0001133	n0			Utg324548_38	Utg857994_245								
N10.HOG0001711	OG0001134	n3			Utg324810_86	Utg861744_97								
N10.HOG0001712	OG0001134	n5			Utg324810_83									
N10.HOG0001713	OG0001135	n4				Utg857682_162								
N10.HOG0001714	OG0001136	n0				Utg857994_83, Utg857994_84								
N10.HOG0001715	OG0001137	n0				Utg858494_32								
N10.HOG0001716	OG0001138	n0				Utg859982_123								
N10.HOG0001717	OG0001142	n0			Utg323632_91	Utg858432_30								
N10.HOG0001718	OG0001143	n0			Utg323180_198	Utg863716_34								
N10.HOG0001719	OG0001144	n0			Utg323140_97	Utg864866_58								
N10.HOG0001720	OG0001145	n0			Utg323074_133	Utg857994_153								
N10.HOG0001721	OG0001148	n4			Utg323300_455	Utg858494_34								
N10.HOG0001722	OG0001150	n0			Utg323262_147	Utg859236_99								
N10.HOG0001723	OG0001152	n0			Utg323632_333	Utg857992_36								
N10.HOG0001724	OG0001153	n0			Utg324810_105, Utg323160_13	Utg861744_68								
N10.HOG0001725	OG0001154	n0			Utg323300_318	Utg857152_46								
N10.HOG0001726	OG0001155	n0			Utg323152_136	Utg859098_278								
N10.HOG0001727	OG0001156	n0			Utg323632_376	Utg859098_49, Utg857994_218								
N10.HOG0001728	OG0001157	n0			Utg323160_20	Utg861744_62								
N10.HOG0001729	OG0001158	n0			Utg323300_422	Utg857152_140								
N10.HOG0001730	OG0001159	n0			Utg323180_316	Utg859076_30								
N10.HOG0001731	OG0001160	n4			Utg323140_8	Utg859750_16								
N10.HOG0001732	OG0001161	n0			Utg323392_145	Utg859388_73								
N10.HOG0001733	OG0001162	n0			Utg323152_612	Utg859098_386								
N10.HOG0001734	OG0001164	n0			Utg323152_143	Utg859098_272								
N10.HOG0001735	OG0001165	n0			Utg323180_603	Utg860814_188								
N10.HOG0001736	OG0001166	n0			Utg323990_176	Utg860006_27								
N10.HOG0001737	OG0001167	n0			Utg323180_420									
N10.HOG0001738	OG0001168	n0			Utg323180_474	Utg860814_59, Utg860814_58								
N10.HOG0001739	OG0001169	n0			Utg323180_479	Utg860814_65								
N10.HOG0001740	OG0001171	n0			Utg324810_89	Utg861744_94								
N10.HOG0001741	OG0001172	n0			Utg323160_16	Utg861744_66								
N10.HOG0001742	OG0001173	n0			Utg323160_17	Utg861744_65								
N10.HOG0001743	OG0001174	n0			Utg324810_87	Utg861744_96								
N10.HOG0001744	OG0001175	n0			Utg323316_80									
N10.HOG0001745	OG0001176	n1			Utg323266_50	Utg857682_11								
N10.HOG0001746	OG0001176	n4				Utg859098_416								
N10.HOG0001747	OG0001178	n0			Utg323152_331	Utg859098_86								
N10.HOG0001748	OG0001179	n0			Utg323180_524	Utg860814_117								
N10.HOG0001749	OG0001180	n0				Utg857682_67, Utg861744_89								
N10.HOG0001750	OG0001181	n0				Utg857682_68, Utg861744_88								
N10.HOG0001751	OG0001182	n0			Utg323300_109	Utg857300_43, Utg857300_42								
N10.HOG0001752	OG0001183	n0			Utg323316_130	Utg857046_19								
N10.HOG0001753	OG0001184	n0			Utg323316_246	Utg857046_171, Utg857046_170								
N10.HOG0001754	OG0001186	n4			Utg323300_247									
N10.HOG0001755	OG0001187	n0			Utg323140_163									
N10.HOG0001756	OG0001188	n0			Utg323316_71									
N10.HOG0001757	OG0001189	n0			Utg323180_66	Utg857152_160								
N10.HOG0001758	OG0001191	n0			Utg323140_251									
N10.HOG0001759	OG0001192	n0			Utg323632_281	Utg866558_38								
N10.HOG0001760	OG0001194	n0			Utg323316_77									
N10.HOG0001761	OG0001195	n0			Utg323632_60	Utg862138_54								
N10.HOG0001762	OG0001196	n0			Utg323152_389									
N10.HOG0001763	OG0001197	n0			Utg323180_696	Utg860814_292								
N10.HOG0001764	OG0001198	n0			Utg323180_663	Utg860814_255								
N10.HOG0001765	OG0001199	n4				Utg860814_226								
N10.HOG0001766	OG0001199	n7			Utg323180_634	Utg860814_227								
N10.HOG0001767	OG0001200	n0			Utg323180_517	Utg860814_110								
N10.HOG0001768	OG0001201	n1			Utg323180_106	Utg857152_180								
N10.HOG0001769	OG0001201	n3			Utg323180_591									
N10.HOG0001770	OG0001202	n0			Utg323180_259	Utg863716_82								
N10.HOG0001771	OG0001203	n0			Utg323180_214	Utg863716_48								
N10.HOG0001772	OG0001204	n0			Utg323152_110									
N10.HOG0001773	OG0001205	n0			Utg323152_107, Utg323152_109, Utg323152_108									
N10.HOG0001774	OG0001206	n6			Utg323180_122									
N10.HOG0001775	OG0001206	n7			Utg323392_9	Utg859098_422								
N10.HOG0001776	OG0001207	n0			Utg323180_121, Utg323392_8	Utg859098_421								
N10.HOG0001777	OG0001208	n0			Utg323180_44	Utg859750_84								
N10.HOG0001778	OG0001209	n0			Utg323140_89	Utg864866_66								
N10.HOG0001779	OG0001210	n3			Utg323300_427	Utg857152_144								
N10.HOG0001780	OG0001211	n2			Utg323152_294	Utg859098_122								
N10.HOG0001781	OG0001211	n3			Utg323300_369	Utg857152_92								
N10.HOG0001782	OG0001212	n0			Utg323262_125	Utg863716_133, Utg857076_2, Utg859236_130								
N10.HOG0001783	OG0001213	n0			Utg323262_126	Utg863716_132, Utg857076_1, Utg859236_129								
N10.HOG0001784	OG0001214	n4			Utg323300_140	Utg857300_16								
N10.HOG0001785	OG0001214	n6			Utg323180_633	Utg860814_225								
N10.HOG0001786	OG0001215	n3			Utg323180_587									
N10.HOG0001787	OG0001215	n4			Utg323140_144	Utg864866_15								
N10.HOG0001788	OG0001216	n0			Utg323180_160	Utg857152_219								
N10.HOG0001789	OG0001217	n2			Utg323180_350									
N10.HOG0001790	OG0001217	n4			Utg323316_278									
N10.HOG0001791	OG0001218	n0			Utg323392_172	Utg857994_32, Utg859388_50, Utg859388_143								
N10.HOG0001792	OG0001219	n0			Utg325220_70, Utg323152_112									
N10.HOG0001793	OG0001220	n0			Utg323140_261									
N10.HOG0001794	OG0001221	n0			Utg325220_2, Utg323140_265									
N10.HOG0001795	OG0001222	n4			Utg325220_88	Utg857682_95								
N10.HOG0001796	OG0001223	n0			Utg325220_117	Utg857682_168, Utg857682_76								
N10.HOG0001797	OG0001224	n4			Utg323074_114	Utg857994_133								
N10.HOG0001798	OG0001224	n6			Utg323152_522	Utg859982_28								
N10.HOG0001799	OG0001226	n2			Utg323632_386									
N10.HOG0001800	OG0001226	n5			Utg323180_391, Utg323180_434	Utg860814_13								
N10.HOG0001801	OG0001227	n0			Utg323632_381, Utg323300_251									
N10.HOG0001802	OG0001228	n0			Utg323300_168									
N10.HOG0001803	OG0001229	n6			Utg323392_249	Utg857994_82								
N10.HOG0001804	OG0001229	n7			Utg323160_73	Utg861744_26								
N10.HOG0001805	OG0001230	n0			Utg323160_31	Utg861744_52								
N10.HOG0001806	OG0001231	n0			Utg323300_16									
N10.HOG0001807	OG0001232	n0			Utg323300_98	Utg857300_52								
N10.HOG0001808	OG0001233	n0			Utg323990_128	Utg860006_75								
N10.HOG0001809	OG0001234	n2			Utg323180_498	Utg860814_89, Utg860814_84								
N10.HOG0001810	OG0001234	n8				Utg863716_124								
N10.HOG0001811	OG0001235	n0			Utg323316_292, Utg323316_288, Utg323316_252	Utg857994_105								
N10.HOG0001812	OG0001236	n6			Utg323262_79	Utg857076_53								
N10.HOG0001813	OG0001236	n7			Utg323300_136	Utg857300_20								
N10.HOG0001814	OG0001237	n7			Utg323262_80	Utg857076_52								
N10.HOG0001815	OG0001237	n8			Utg323300_139	Utg857300_17								
N10.HOG0001816	OG0001238	n0			Utg323180_231	Utg863716_56								
N10.HOG0001817	OG0001239	n0			Utg323990_155	Utg860006_48								
N10.HOG0001818	OG0001240	n0			Utg323140_161									
N10.HOG0001819	OG0001241	n0			Utg323300_214									
N10.HOG0001820	OG0001242	n0			Utg323300_298	Utg857152_25								
N10.HOG0001821	OG0001243	n0			Utg323300_316	Utg857152_44								
N10.HOG0001822	OG0001244	n0			Utg323300_327	Utg857152_55								
N10.HOG0001823	OG0001245	n0			Utg323300_343	Utg857152_67								
N10.HOG0001824	OG0001246	n0			Utg323300_380	Utg857152_104								
N10.HOG0001825	OG0001247	n0			Utg323316_340	Utg857046_254								
N10.HOG0001826	OG0001248	n0			Utg323316_314	Utg857046_211								
N10.HOG0001827	OG0001249	n0			Utg323316_226	Utg857046_131								
N10.HOG0001828	OG0001250	n0			Utg323140_227									
N10.HOG0001829	OG0001251	n0			Utg323140_224									
N10.HOG0001830	OG0001252	n0			Utg323262_101	Utg857076_31								
N10.HOG0001831	OG0001253	n0			Utg323262_104	Utg857076_28								
N10.HOG0001832	OG0001254	n0			Utg323262_108	Utg857076_24								
N10.HOG0001833	OG0001255	n5			Utg323180_661	Utg860814_252								
N10.HOG0001834	OG0001255	n6			Utg324548_4, Utg323262_212	Utg859236_60								
N10.HOG0001835	OG0001256	n0			Utg324548_22	Utg859236_47								
N10.HOG0001836	OG0001257	n0			Utg324548_27	Utg859236_42								
N10.HOG0001837	OG0001258	n0			Utg323990_208	Utg859236_19								
N10.HOG0001838	OG0001259	n0			Utg323990_207	Utg859236_18								
N10.HOG0001839	OG0001260	n0			Utg323990_177	Utg860006_26								
N10.HOG0001840	OG0001261	n0			Utg323990_156	Utg860006_46, Utg860006_47								
N10.HOG0001841	OG0001262	n0			Utg323990_144	Utg860006_58								
N10.HOG0001842	OG0001263	n0			Utg323990_114	Utg860006_85								
N10.HOG0001843	OG0001264	n0			Utg323990_37	Utg860006_166								
N10.HOG0001844	OG0001265	n1				Utg857994_240, Utg860006_175, Utg857994_239								
N10.HOG0001845	OG0001265	n4			Utg323074_210									
N10.HOG0001846	OG0001265	n5			Utg323262_7									
N10.HOG0001847	OG0001266	n0			Utg323074_125	Utg857994_143								
N10.HOG0001848	OG0001267	n0			Utg323180_208	Utg863716_43								
N10.HOG0001849	OG0001268	n4			Utg323152_511	Utg859982_36								
N10.HOG0001850	OG0001269	n0			Utg323152_401	Utg859982_196								
N10.HOG0001851	OG0001270	n2			Utg323152_591									
N10.HOG0001852	OG0001270	n5				Utg857682_152								
N10.HOG0001853	OG0001271	n0			Utg323152_203	Utg859098_211								
N10.HOG0001854	OG0001272	n0			Utg323152_190	Utg859098_223								
N10.HOG0001855	OG0001273	n0			Utg323152_231	Utg859098_180								
N10.HOG0001856	OG0001274	n0			Utg323152_173	Utg859098_242								
N10.HOG0001857	OG0001275	n0			Utg323152_87	Utg859098_312								
N10.HOG0001858	OG0001276	n0			Utg323152_76	Utg859098_323								
N10.HOG0001859	OG0001277	n0			Utg323152_75	Utg859098_324								
N10.HOG0001860	OG0001278	n0			Utg323152_68	Utg859098_332								
N10.HOG0001861	OG0001279	n0			Utg323152_67	Utg859098_333								
N10.HOG0001862	OG0001280	n3				Utg859098_338								
N10.HOG0001863	OG0001280	n5			Utg323152_62	Utg859098_339								
N10.HOG0001864	OG0001281	n0			Utg323152_44	Utg859098_355								
N10.HOG0001865	OG0001282	n0			Utg323152_43	Utg859098_356								
N10.HOG0001866	OG0001283	n0			Utg323152_42	Utg859098_359								
N10.HOG0001867	OG0001284	n0			Utg323152_308	Utg859098_108								
N10.HOG0001868	OG0001285	n0			Utg323152_309	Utg859098_107								
N10.HOG0001869	OG0001286	n0			Utg323152_310	Utg859098_106								
N10.HOG0001870	OG0001287	n0			Utg323152_314, Utg323152_313	Utg859098_103								
N10.HOG0001871	OG0001288	n0			Utg323152_315	Utg859098_102								
N10.HOG0001872	OG0001289	n0			Utg323152_327	Utg859098_90								
N10.HOG0001873	OG0001290	n0			Utg323152_328	Utg859098_89								
N10.HOG0001874	OG0001291	n3			Utg323392_23	Utg858498_8								
N10.HOG0001875	OG0001292	n0			Utg323392_24	Utg858498_9								
N10.HOG0001876	OG0001293	n0			Utg323392_27	Utg858498_12								
N10.HOG0001877	OG0001294	n0			Utg323392_87	Utg859388_148								
N10.HOG0001878	OG0001295	n0			Utg323152_553									
N10.HOG0001879	OG0001296	n0			Utg323262_69	Utg857076_63								
N10.HOG0001880	OG0001297	n0			Utg323262_70	Utg857076_62								
N10.HOG0001881	OG0001298	n0			Utg323632_300	Utg866558_17								
N10.HOG0001882	OG0001299	n1			Utg323180_558									
N10.HOG0001883	OG0001299	n4			Utg323632_284	Utg866558_35								
N10.HOG0001884	OG0001300	n0			Utg323316_198	Utg857046_102								
N10.HOG0001885	OG0001301	n0			Utg323632_16, Utg323632_15	Utg862138_7								
N10.HOG0001886	OG0001302	n0			Utg323300_330	Utg857152_58, Utg857682_170								
N10.HOG0001887	OG0001303	n0			Utg323632_288	Utg866558_30								
N10.HOG0001888	OG0001304	n0			Utg323180_508	Utg860814_98								
N10.HOG0001889	OG0001305	n0			Utg323180_513	Utg860814_105								
N10.HOG0001890	OG0001306	n0			Utg323632_37, Utg323632_36	Utg862138_26								
N10.HOG0001891	OG0001307	n0			Utg323152_599, Utg323140_104	Utg864866_51								
N10.HOG0001892	OG0001308	n0			Utg323300_381	Utg857152_105								
N10.HOG0001893	OG0001309	n0			Utg323392_100	Utg859388_136								
N10.HOG0001894	OG0001310	n0			Utg323152_200	Utg859098_214								
N10.HOG0001895	OG0001311	n0			Utg323074_49	Utg857994_43								
N10.HOG0001896	OG0001312	n1				Utg858494_8								
N10.HOG0001897	OG0001312	n4			Utg323140_64	Utg864866_89								
N10.HOG0001898	OG0001313	n1			Utg323180_75	Utg857152_164								
N10.HOG0001899	OG0001314	n0			Utg323180_567	Utg860814_151								
N10.HOG0001900	OG0001315	n1			Utg323180_680	Utg860814_273								
N10.HOG0001901	OG0001316	n0			Utg323300_163									
N10.HOG0001902	OG0001317	n0			Utg323300_421	Utg857152_139								
N10.HOG0001903	OG0001318	n0			Utg323392_209	Utg857076_9								
N10.HOG0001904	OG0001319	n0			Utg323990_181	Utg860006_16								
N10.HOG0001905	OG0001320	n5				Utg858432_64								
N10.HOG0001906	OG0001321	n0				Utg858432_165, Utg858432_167								
N10.HOG0001907	OG0001322	n0				Utg858494_49								
N10.HOG0001908	OG0001323	n0				Utg859982_124								
N10.HOG0001909	OG0001324	n0				Utg859982_194								
N10.HOG0001910	OG0001326	n2			Utg323152_571									
N10.HOG0001911	OG0001326	n5			Utg323152_570									
N10.HOG0001912	OG0001328	n0			Utg323262_168	Utg858494_64								
N10.HOG0001913	OG0001330	n0			Utg323180_706	Utg860814_324								
N10.HOG0001914	OG0001332	n0			Utg323990_57	Utg860006_156								
N10.HOG0001915	OG0001333	n0				Utg861744_85								
N10.HOG0001916	OG0001334	n0			Utg323160_118									
N10.HOG0001917	OG0001335	n0			Utg323632_209	Utg858432_103, Utg858432_102								
N10.HOG0001918	OG0001337	n0			Utg323152_583									
N10.HOG0001919	OG0001338	n0			Utg323074_156	Utg857994_169								
N10.HOG0001920	OG0001339	n0			Utg323632_143	Utg858432_95								
N10.HOG0001921	OG0001340	n0			Utg324548_5	Utg859236_59								
N10.HOG0001922	OG0001341	n0			Utg323152_137	Utg859098_277								
N10.HOG0001923	OG0001342	n3			Utg323152_524, Utg323152_64	Utg859098_336								
N10.HOG0001924	OG0001344	n0			Utg323300_285	Utg857152_14								
N10.HOG0001925	OG0001345	n4			Utg323316_111									
N10.HOG0001926	OG0001346	n5			Utg323990_134	Utg860006_68								
N10.HOG0001927	OG0001347	n0			Utg324548_35	Utg859236_34								
N10.HOG0001928	OG0001348	n0			Utg323140_133	Utg864866_27								
N10.HOG0001929	OG0001349	n5			Utg323300_430									
N10.HOG0001930	OG0001350	n0			Utg323140_258									
N10.HOG0001931	OG0001351	n0			Utg323140_257									
N10.HOG0001932	OG0001352	n0			Utg323300_353	Utg857152_79								
N10.HOG0001933	OG0001353	n0			Utg323180_491	Utg860814_78								
N10.HOG0001934	OG0001354	n0			Utg323180_485	Utg860814_71								
N10.HOG0001935	OG0001355	n0			Utg323152_168	Utg859098_246								
N10.HOG0001936	OG0001357	n0			Utg323990_123	Utg860006_79								
N10.HOG0001937	OG0001358	n0			Utg323300_193									
N10.HOG0001938	OG0001359	n0			Utg324810_88	Utg861744_95								
N10.HOG0001939	OG0001362	n0			Utg323632_61	Utg862138_55								
N10.HOG0001940	OG0001363	n0			Utg323632_286	Utg866558_33								
N10.HOG0001941	OG0001364	n0			Utg323990_216	Utg859236_27								
N10.HOG0001942	OG0001365	n0			Utg323140_112									
N10.HOG0001943	OG0001366	n0			Utg323316_172	Utg857046_65								
N10.HOG0001944	OG0001367	n0			Utg323160_68	Utg861744_31								
N10.HOG0001945	OG0001369	n0			Utg323300_365	Utg857152_89								
N10.HOG0001946	OG0001370	n1			Utg323160_90	Utg861744_13								
N10.HOG0001947	OG0001371	n1			Utg323160_25	Utg861744_58								
N10.HOG0001948	OG0001371	n6			Utg323300_203									
N10.HOG0001949	OG0001372	n0				Utg857300_8								
N10.HOG0001950	OG0001373	n4			Utg323074_37									
N10.HOG0001951	OG0001374	n0			Utg323140_113									
N10.HOG0001952	OG0001375	n0			Utg323152_237									
N10.HOG0001953	OG0001376	n3			Utg323152_545	Utg859982_22								
N10.HOG0001954	OG0001377	n0			Utg323074_223, Utg323990_3									
N10.HOG0001955	OG0001378	n0			Utg323392_106	Utg859388_130								
N10.HOG0001956	OG0001379	n0			Utg323140_256									
N10.HOG0001957	OG0001380	n0			Utg323152_574									
N10.HOG0001958	OG0001381	n0			Utg323152_577									
N10.HOG0001959	OG0001383	n0			Utg323392_265, Utg323160_3, Utg323632_146, Utg323152_8									
N10.HOG0001960	OG0001384	n0			Utg324810_47	Utg861744_132								
N10.HOG0001961	OG0001385	n0			Utg323180_489	Utg860814_76								
N10.HOG0001962	OG0001387	n0			Utg323180_272	Utg861448_22, Utg863716_95								
N10.HOG0001963	OG0001389	n0			Utg323316_104									
N10.HOG0001964	OG0001390	n0			Utg323074_127	Utg857994_145								
N10.HOG0001965	OG0001391	n0			Utg323300_157, Utg323300_155	Utg857300_9								
N10.HOG0001966	OG0001393	n0			Utg323152_579									
N10.HOG0001967	OG0001394	n0			Utg323180_709	Utg860814_328								
N10.HOG0001968	OG0001395	n0			Utg323180_688	Utg860814_281								
N10.HOG0001969	OG0001396	n5			Utg323180_671	Utg860814_266								
N10.HOG0001970	OG0001396	n6			Utg323180_672									
N10.HOG0001971	OG0001397	n0			Utg323632_12	Utg862138_4								
N10.HOG0001972	OG0001398	n0			Utg323180_644	Utg860814_238								
N10.HOG0001973	OG0001399	n0			Utg323180_635	Utg860814_228								
N10.HOG0001974	OG0001400	n0			Utg323180_98, Utg323140_244, Utg323262_132	Utg859236_77								
N10.HOG0001975	OG0001401	n0			Utg323180_602	Utg860814_187								
N10.HOG0001976	OG0001402	n5			Utg323180_493	Utg860814_80								
N10.HOG0001977	OG0001402	n7			Utg323180_492									
N10.HOG0001978	OG0001403	n0			Utg323180_260	Utg863716_83								
N10.HOG0001979	OG0001404	n0			Utg323180_258	Utg863716_81								
N10.HOG0001980	OG0001405	n0			Utg323180_256	Utg863716_79								
N10.HOG0001981	OG0001406	n0			Utg323180_255	Utg863716_78								
N10.HOG0001982	OG0001407	n0			Utg323180_232	Utg863716_57								
N10.HOG0001983	OG0001408	n0			Utg323180_230	Utg863716_55								
N10.HOG0001984	OG0001409	n0			Utg323180_209	Utg863716_44								
N10.HOG0001985	OG0001410	n0			Utg324810_97, Utg324810_102, Utg323160_10	Utg861744_71								
N10.HOG0001986	OG0001411	n0			Utg323392_169	Utg859388_52								
N10.HOG0001987	OG0001412	n0			Utg323180_134	Utg863716_75, Utg857152_204								
N10.HOG0001988	OG0001413	n0			Utg323266_14									
N10.HOG0001989	OG0001414	n0			Utg323180_104	Utg857152_178								
N10.HOG0001990	OG0001415	n0			Utg323180_42	Utg859750_82								
N10.HOG0001991	OG0001416	n0			Utg323180_24	Utg859750_62								
N10.HOG0001992	OG0001417	n0			Utg323074_181	Utg857994_196								
N10.HOG0001993	OG0001418	n0			Utg323140_71, Utg323140_70	Utg864866_83								
N10.HOG0001994	OG0001419	n5			Utg323180_158	Utg857152_217								
N10.HOG0001995	OG0001420	n0			Utg323180_159	Utg857152_218								
N10.HOG0001996	OG0001421	n0			Utg323140_208	Utg859432_73, Utg859432_72								
N10.HOG0001997	OG0001422	n4			Utg323152_521	Utg859982_29								
N10.HOG0001998	OG0001422	n6			Utg323074_115	Utg857994_134								
N10.HOG0001999	OG0001423	n0			Utg323300_255									
N10.HOG0002000	OG0001424	n0			Utg323266_21	Utg865370_15								
N10.HOG0002001	OG0001425	n2			Utg323160_127, Utg323266_8	Utg865370_3								
N10.HOG0002002	OG0001426	n2			Utg323180_605	Utg860814_191								
N10.HOG0002003	OG0001426	n3			Utg323180_606	Utg860814_192								
N10.HOG0002004	OG0001427	n0			Utg323180_246	Utg863716_67								
N10.HOG0002005	OG0001428	n0			Utg323160_108									
N10.HOG0002006	OG0001429	n0			Utg323160_32	Utg861744_51								
N10.HOG0002007	OG0001430	n0			Utg324810_30	Utg859098_3								
N10.HOG0002008	OG0001431	n5			Utg324810_31	Utg859098_4								
N10.HOG0002009	OG0001431	n7				Utg864866_9								
N10.HOG0002010	OG0001433	n5			Utg323266_70									
N10.HOG0002011	OG0001433	n6			Utg323262_191									
N10.HOG0002012	OG0001434	n0			Utg323300_79	Utg857300_55								
N10.HOG0002013	OG0001435	n0			Utg323632_379									
N10.HOG0002014	OG0001437	n0			Utg323140_145	Utg864866_14								
N10.HOG0002015	OG0001438	n6			Utg323140_83	Utg864866_71								
N10.HOG0002016	OG0001438	n7			Utg323990_90	Utg860006_124								
N10.HOG0002017	OG0001439	n0			Utg323266_41									
N10.HOG0002018	OG0001440	n0			Utg323180_13	Utg859750_31								
N10.HOG0002019	OG0001441	n0			Utg323300_170									
N10.HOG0002020	OG0001442	n0			Utg323300_176									
N10.HOG0002021	OG0001443	n0			Utg323300_186									
N10.HOG0002022	OG0001444	n0			Utg323300_199									
N10.HOG0002023	OG0001445	n0			Utg323300_278	Utg857152_6								
N10.HOG0002024	OG0001446	n0			Utg323300_314	Utg857152_42								
N10.HOG0002025	OG0001447	n0			Utg323300_315	Utg857152_43								
N10.HOG0002026	OG0001448	n0			Utg323300_346	Utg857152_70								
N10.HOG0002027	OG0001449	n0			Utg324810_69	Utg861744_109, Utg861744_108								
N10.HOG0002028	OG0001450	n0			Utg323300_363	Utg857152_87								
N10.HOG0002029	OG0001451	n0			Utg323300_392	Utg857152_115								
N10.HOG0002030	OG0001452	n0			Utg323316_327	Utg857046_224								
N10.HOG0002031	OG0001453	n0			Utg323316_313	Utg857046_210								
N10.HOG0002032	OG0001454	n0			Utg323316_307	Utg857046_204								
N10.HOG0002033	OG0001455	n3				Utg857994_179								
N10.HOG0002034	OG0001455	n5			Utg323074_161	Utg857994_174								
N10.HOG0002035	OG0001456	n0			Utg323140_221									
N10.HOG0002036	OG0001457	n4				Utg859236_16								
N10.HOG0002037	OG0001458	n0			Utg323448_42	Utg857490_5								
N10.HOG0002038	OG0001459	n0			Utg323448_43	Utg857490_4								
N10.HOG0002039	OG0001461	n0			Utg323262_96	Utg857076_39								
N10.HOG0002040	OG0001462	n0			Utg323262_112	Utg857076_20								
